ID,Nombre,Calificación,Tipo_Comida,Direccion,Coordenadas,Comentario,Fecha_Comentario,Calificacion_Comentario
g309293-d8416505,Alma De Amon,4.0,"Mexicana, Latina, Peruana, Bar, Sudamericana, Centroamericana, Costarricense","Calle 5 Entre Avenida 9 y 11, San José 11681 Costa Rica","9.938152,-84.07563","La comida es muy rica, cantidad suficiente, y excelente servicio al cliente! El cerdo en caja china es exquisito!",7-marzo-2020,5
g309293-d8416505,Alma De Amon,4.0,"Mexicana, Latina, Peruana, Bar, Sudamericana, Centroamericana, Costarricense","Calle 5 Entre Avenida 9 y 11, San José 11681 Costa Rica","9.938152,-84.07563",me gusto mucho el lugar no sabia que esperar solo entre porque por fuera es muy bonito y descubri que por dentro igual. el menu me gusto mucho. es comida mexicana,1-marzo-2020,5
g309293-d8416505,Alma De Amon,4.0,"Mexicana, Latina, Peruana, Bar, Sudamericana, Centroamericana, Costarricense","Calle 5 Entre Avenida 9 y 11, San José 11681 Costa Rica","9.938152,-84.07563","La comida es muy buena y a un precio muy justo, el ambiente es muy tranquilo y se puede conversar sin problema.",10-enero-2020,5
g309293-d8416505,Alma De Amon,4.0,"Mexicana, Latina, Peruana, Bar, Sudamericana, Centroamericana, Costarricense","Calle 5 Entre Avenida 9 y 11, San José 11681 Costa Rica","9.938152,-84.07563","Fui con una amiga y notamos buen ambiente y un lugar agradable. Lo que no nos gustó es que los muebles parecían descuidados, estaban silla manchadas y sucias.",9-septiembre-2019,2
g309293-d8416505,Alma De Amon,4.0,"Mexicana, Latina, Peruana, Bar, Sudamericana, Centroamericana, Costarricense","Calle 5 Entre Avenida 9 y 11, San José 11681 Costa Rica","9.938152,-84.07563",La ambientación del lugar es agradable.  La sangria estaba regular y la comida normal.  El servicio excelente.,17-agosto-2019,3
g309293-d8416505,Alma De Amon,4.0,"Mexicana, Latina, Peruana, Bar, Sudamericana, Centroamericana, Costarricense","Calle 5 Entre Avenida 9 y 11, San José 11681 Costa Rica","9.938152,-84.07563","Los platillos bien preparados, atención excelente. Lugar muy bonito, amplio y tranquilo con una decoración llamativa.",2-julio-2019,4
g309293-d8416505,Alma De Amon,4.0,"Mexicana, Latina, Peruana, Bar, Sudamericana, Centroamericana, Costarricense","Calle 5 Entre Avenida 9 y 11, San José 11681 Costa Rica","9.938152,-84.07563","Este restaurante ofrece una fusión muy interesante de ingredientes y platillos de varias partes de Latinoamerica, todo lo que pedimos delicioso y bien servido.La decoración con personajes importantes de Latinoamerica muy interesante y divertida.Excelente lugar para San José centro.",6-junio-2019,5
g309293-d8416505,Alma De Amon,4.0,"Mexicana, Latina, Peruana, Bar, Sudamericana, Centroamericana, Costarricense","Calle 5 Entre Avenida 9 y 11, San José 11681 Costa Rica","9.938152,-84.07563","Es un lugar muy ameno, con excelente atencion al cliente, la comida es buena: precio-calidad aceptable.",4-junio-2019,4
g309293-d8416505,Alma De Amon,4.0,"Mexicana, Latina, Peruana, Bar, Sudamericana, Centroamericana, Costarricense","Calle 5 Entre Avenida 9 y 11, San José 11681 Costa Rica","9.938152,-84.07563","Estuve ayer con mis amigos, el lugar es muy lindo y amplio, el servicio profesional y rápido y la comida deliciosa. Altamente recomendable para ir en pareja, con amigos o en familia.",28-mayo-2019,5
g309293-d8416505,Alma De Amon,4.0,"Mexicana, Latina, Peruana, Bar, Sudamericana, Centroamericana, Costarricense","Calle 5 Entre Avenida 9 y 11, San José 11681 Costa Rica","9.938152,-84.07563","El servicio estuvo excelente, la comida estuvo bastante bien, aunque debo de admitir que a la yuca al mojo le falta muchisiiiiimo, para mi fue yuca frita y ya. El precio es normal, ni barato ni caro. El lugar es hermoso y la decoracion aun mas, la musica mmm puede mejorar. Lo recomiendo para una cena rapidita, no da para quedarse mucho tiempo",20-marzo-2019,4
g309293-d8416505,Alma De Amon,4.0,"Mexicana, Latina, Peruana, Bar, Sudamericana, Centroamericana, Costarricense","Calle 5 Entre Avenida 9 y 11, San José 11681 Costa Rica","9.938152,-84.07563","Eramos un grupo de 5 adultos y dos niños, antes de entrar pregunte por el menu de niños, me informaron que no tenian pero podian comer una quesadillas o los tacos de gallina quitandole el picante, ordenamos todos los platos y las bebidas al mismo momento. TODOS los platos llegaron separados, tanto asi que la persona con el primer plato termino de comer y todavia faltabamos la mitad porque nos sirvieran, los tacos de las niñas PICANTES no pudieron comerlos, los platos minimos, los saloneros llegaban a la mesa y no sabian que plato tenian y menos para quien era, decidimos pedir la cuenta, suspender el ultimo plato que despues de media hora todavia no servian y nos fuimos a almorzar a otro lugar. En resumen, NO recomendado para niños, platos pequeños, servicio malo, la comida no vale el mal rato. Para nosotros fue un doble gasto. otro punto importante es que tiene 1 sola silla alta para niños.",8-marzo-2019,2
g309293-d8416505,Alma De Amon,4.0,"Mexicana, Latina, Peruana, Bar, Sudamericana, Centroamericana, Costarricense","Calle 5 Entre Avenida 9 y 11, San José 11681 Costa Rica","9.938152,-84.07563","Si quieren pagar por una buena comida, disfrutar de un ambiente para compartir en pareja, familia o amigos, Alma de Amón es el lugar. Tienen una diversidad de platillos de cuchara latina que no decepcionan, dando una experiencia gastronómica muy placentera. Tienen un toque latino que convence y lo hacen una excelente opción en San José.",15-enero-2019,5
g309293-d8416505,Alma De Amon,4.0,"Mexicana, Latina, Peruana, Bar, Sudamericana, Centroamericana, Costarricense","Calle 5 Entre Avenida 9 y 11, San José 11681 Costa Rica","9.938152,-84.07563","Me encantó el restaurante! Ubicado en una de las zonas más pintorescas del centro de San José, por donde puedes caminar por sus calles y diferentes opciones gastronómicas y culturales; este restaurante se convierte en una excelente opción para disfrutar un buen vino, una buena conversación en un ambiente cálido y agradables! La decoración es espectacular. El techo es altísimo calculo unos 10-12 metros de altura. Un mural espectacular y la atención es muy buena!",17-noviembre-2018,4
g309293-d8416505,Alma De Amon,4.0,"Mexicana, Latina, Peruana, Bar, Sudamericana, Centroamericana, Costarricense","Calle 5 Entre Avenida 9 y 11, San José 11681 Costa Rica","9.938152,-84.07563","Fuimos de la mano de una amiga y fue el mejor comienzo de viaje que podíamos tener. El sitio es precioso, el personal amable y atento y la comida, sencillamente maravillosa. Lo mejor de todo es que es comida auténtica y con un precio bueno para esa calidad. Lo recomiendo totalmente.",14-septiembre-2018,4
g309293-d8416505,Alma De Amon,4.0,"Mexicana, Latina, Peruana, Bar, Sudamericana, Centroamericana, Costarricense","Calle 5 Entre Avenida 9 y 11, San José 11681 Costa Rica","9.938152,-84.07563","La decoración es muy bonita, una agradable distribución y la.comida es rica, el café no es muy bueno, pero lo mencionamos a la administración y la respuesta fue súper atenta y profesional, lo que es muy importante en un restaurante. Recomendado",27-agosto-2018,4
g309293-d8416505,Alma De Amon,4.0,"Mexicana, Latina, Peruana, Bar, Sudamericana, Centroamericana, Costarricense","Calle 5 Entre Avenida 9 y 11, San José 11681 Costa Rica","9.938152,-84.07563","Un moderno y acogedor lugar, apto para ocasiones informales y eventos especiales, con un ojo en el diseño de vanguardia y buen tino para la experimentación culinaria. Delicioso y agradable.",18-junio-2018,5
