ID,Nombre,Calificación,Tipo_Comida,Direccion,Coordenadas,Comentario,Fecha_Comentario,Calificacion_Comentario
g309293-d4271945,Vishnu,3.5,"Centroamericana, Costarricense","Avenida 1 or 2, San José Costa Rica","9.935731,-84.07849","Para los amantes de la comida vegetariana o los que buscan algo diferente, Vishnu ofrece una variedad de platillos y bebidas alternativos sin perder de vista el toque tradicional.  Sandwiches, emparedados, hamburguesas, pero con un sabor diferente.",19-junio-2018,5
g309293-d4271945,Vishnu,3.5,"Centroamericana, Costarricense","Avenida 1 or 2, San José Costa Rica","9.935731,-84.07849","Ayer fuimos de nuevo, pedí un Sándwich pita strong en el que el menú indica textualmente que trae ""Queso, natilla, frijoles, tomate..."" Y me llega un Sándwich sin queso y sin natilla. Al preguntarle al mesero por el queso me dice que es un error del menú que en lugar de queso natilla es queso crema. Le indico que es un error de ellos, que no es lo que yo pedí y si me pueden traer el queso, a lo que me responden que definitavemente no es posible ponerle queso. Después de discutir con el mesero y la supervisora (siempre con respeto) le indico a la supervisora que yo no me lo voy a comer y que tampoco lo voy a pagar. Ella responde que está bien, que por ella no tiene ningún problema y se va enojada, gritando y diciendo que soy un malcriado. Irónico que prefieran perder el platillo entero y un cliente a traer una rebanada de queso!! Les salía más barato. ",30-diciembre-2017,1
g309293-d4271945,Vishnu,3.5,"Centroamericana, Costarricense","Avenida 1 or 2, San José Costa Rica","9.935731,-84.07849","Muy buen sabor, opciones y precios accesibles, una cuchara muy casera en el buen sentido, mi punto a mejorar son dos, la presentación ya que agradezco la abundancia en el plato, pero tener más cuidado en la porción del plato y el servicio a la mesa, aclaro la atención fue muy agradable y atenta, pero son un poco descuidados al entregar el plato generando un poco de descuido en el mismo y hasta los dedos tocaron la comida, es un descuido de imagen importante de cuidar en el servicio.Sin embargo súper recomendado y claro que vuelvo.",5-diciembre-2017,3
g309293-d4271945,Vishnu,3.5,"Centroamericana, Costarricense","Avenida 1 or 2, San José Costa Rica","9.935731,-84.07849","Pedimos el plato del día. Abundante, pero la salsa agridulce más vinagre que otra cosa no era agradable. La ensalada de frutas también es abundante, mucha crema en relación a la cantidad de frutas. El mesero atendió muy bien, de eso no me quejo, pero el local no es el mejor. Recuerdo haber venido a Vishnu hace más de una década, en ese momento estaba muy bien, lástima si se perdió la calidad.",26-agosto-2017,2
g309293-d4271945,Vishnu,3.5,"Centroamericana, Costarricense","Avenida 1 or 2, San José Costa Rica","9.935731,-84.07849","Soy fan del sandwich de Pita y de las ensaladas de frutas, creo que cocinan con ingredientes frescos y el servicio de mesero es normal, pero las instalaciones en todos sus restaurantes son horrendas, pequeñas, incómodas, con piso feo, y baños de terror.",18-julio-2017,3
g309293-d4271945,Vishnu,3.5,"Centroamericana, Costarricense","Avenida 1 or 2, San José Costa Rica","9.935731,-84.07849","Realmente es una buena opción para la comida vegetariana, me agradan los combos de hamburguesa y los platos del día al almuerzo, es una de las mejores opciones en el centro de Heredia y muy cerca de la Universidad Nacional, no hay parqueo, pero cerca hay varios estacionamientos.La comida es de muy buena calidad y los precios son muy económicos.",6-marzo-2017,5
g309293-d4271945,Vishnu,3.5,"Centroamericana, Costarricense","Avenida 1 or 2, San José Costa Rica","9.935731,-84.07849","Visité el local que se encuentra ubicado al costado norte de la Iglesia de La Merced y sin ser especialmente acogedor es un lugar fresco y cómodo.Tienen un menú amplio de ensaladas y otros platos pero la oferta es lo que llamaría simple, con esto quiero decir que no se encuentra uno -como en otros restaurantes vegetarianos del medio- con una oferta de platillos con algún grado de sofisticación o combinación de ingredientes como la adición de granos, semillas o frutas por ejemplo sino que los platos contienen los elementos más sencillos de la cocina costarricense en cuanto a verduras y vegetales.El personal es atento y oportuno-Un plato del día que incluye postre y refresco natural más un gallo pinto con café negro cuesta aproximadamente 7.000 colones (aproximadamente 12 dólares) lo cual lo ubica por debajo de lo que suelen cobrar los restaurantes vegetarianos en Costa Rica.No tiene parqueo y no se puede parquear en los alrededores pero existen varios parqueos públicos en las inmediaciones.",27-diciembre-2016,3
g309293-d4271945,Vishnu,3.5,"Centroamericana, Costarricense","Avenida 1 or 2, San José Costa Rica","9.935731,-84.07849","variedad de platos, llenos de distintos sabores... excelente opcion para quien desea degustar de una experiencia culinaria de calidad.",13-diciembre-2016,5
g309293-d4271945,Vishnu,3.5,"Centroamericana, Costarricense","Avenida 1 or 2, San José Costa Rica","9.935731,-84.07849","La mejor comida vegetariana en Heredia , buen sabor , presentacion y la atencion al cliente  Precios moderados",10-noviembre-2016,4
g309293-d4271945,Vishnu,3.5,"Centroamericana, Costarricense","Avenida 1 or 2, San José Costa Rica","9.935731,-84.07849","Un lugar donde se puede disfurtar de bebidas y platillos muy saludables lo que permite al cliente disfrutar un espacio para cuidar su salud, recomiendo la ensalada de frutas la verdad es de gran calidad y sabor, dese el permiso y dese un gustito con salud.",28-octubre-2016,5
g309293-d4271945,Vishnu,3.5,"Centroamericana, Costarricense","Avenida 1 or 2, San José Costa Rica","9.935731,-84.07849","En mi búsqueda por probar cosas distintas llegué a este restaurante.Tienen cómodas instalaciones y una carta muy amplia de menú.Según los entrados en materia vegetariana es uno de los mejores lugares, yo aproveché para experimentar.La comida estaba rica y si bastante liviana de sabores, muy concentrada en el sazón natural. Probé la carne de soya en un hamburguesa llena de cosas ricas y aderezos muy exquisitos.Fue una buen experiencia.El precio es el normal de los restaurantes.",8-septiembre-2016,4
g309293-d4271945,Vishnu,3.5,"Centroamericana, Costarricense","Avenida 1 or 2, San José Costa Rica","9.935731,-84.07849","Es una buena opción para los que gustan de comida vegetariana, en lo personal a varios de estos platillos les daría más sasón pero para ser comercial, no está mal. Por ejemplo he experimentado con repostería como la que ellos venden y la verdad le doy mejor punto pero, repito, es comercial, no hay mucha opción así que lo considero de bueno a muy bueno.",15-agosto-2016,4
