ID,Nombre,Calificación,Tipo_Comida,Direccion,Coordenadas,Comentario,Fecha_Comentario,Calificacion_Comentario
g309293-d14883162,Loopers,5.0,"Latina, Internacional, Española, Fusión","West from Fresh Market, Barrio Escalante 25m Next to Sailor's Grave Tattoo, San José 10101 Costa Rica","9.935917,-84.0647","Localizado una cuadra al oeste de Avenida La Luz, este lugar ofrece una gran variedad de cervezas artesanales de Costa Rica y el resto del mundo. También tienen muy buena coctelería, los Gin Tonics son muy buenos. La comida es variada y la hamburguesa que probe estaba espectacular",22-abril-2019,5
g309293-d14883162,Loopers,5.0,"Latina, Internacional, Española, Fusión","West from Fresh Market, Barrio Escalante 25m Next to Sailor's Grave Tattoo, San José 10101 Costa Rica","9.935917,-84.0647","Un lugar muy cómodo y bonito, además la comida es muy rica, opciones clásicas y también fuera de lo tradicional. La atención por parte del personal del restaurante es excelente,rápidos y atentos en todo momento para que no falte nada en la mesa! Una muy buena experiencia",11-noviembre-2018,5
g309293-d14883162,Loopers,5.0,"Latina, Internacional, Española, Fusión","West from Fresh Market, Barrio Escalante 25m Next to Sailor's Grave Tattoo, San José 10101 Costa Rica","9.935917,-84.0647","La comida es exquisita, el ambiente es muy acogedor y bonito; recomendado para todo tipo de ocasiones",7-noviembre-2018,5
g309293-d14883162,Loopers,5.0,"Latina, Internacional, Española, Fusión","West from Fresh Market, Barrio Escalante 25m Next to Sailor's Grave Tattoo, San José 10101 Costa Rica","9.935917,-84.0647","Un lugar muy agradable, diferente a todos los de barrio Escalante, excelente comida de autor, una gran variedad de cervezas y una sangría deliciosa, sencillamente espectacular, súper recomendado para pasar una buena noche en todo aspecto.",29-octubre-2018,5
g309293-d14883162,Loopers,5.0,"Latina, Internacional, Española, Fusión","West from Fresh Market, Barrio Escalante 25m Next to Sailor's Grave Tattoo, San José 10101 Costa Rica","9.935917,-84.0647","un lugar ideal para degustar buena comida y compartir en pareja.sin duda volveremos a visitarlos, su personal muy atento y capacitado.",23-octubre-2018,5
g309293-d14883162,Loopers,5.0,"Latina, Internacional, Española, Fusión","West from Fresh Market, Barrio Escalante 25m Next to Sailor's Grave Tattoo, San José 10101 Costa Rica","9.935917,-84.0647","Es un lugar muy bonito con buena comida y cervezas, perfecto para ir con los amigos para conversar y pasar un rato tranquilo y agradable, el servicio es 10/10.",23-octubre-2018,5
g309293-d14883162,Loopers,5.0,"Latina, Internacional, Española, Fusión","West from Fresh Market, Barrio Escalante 25m Next to Sailor's Grave Tattoo, San José 10101 Costa Rica","9.935917,-84.0647","El servicio al cliente es increíble, la variedad de cervezas lo hace un lugar interesante y las instalaciones limpias y agradables; la comida es deliciosa.",22-octubre-2018,5
g309293-d14883162,Loopers,5.0,"Latina, Internacional, Española, Fusión","West from Fresh Market, Barrio Escalante 25m Next to Sailor's Grave Tattoo, San José 10101 Costa Rica","9.935917,-84.0647","Espectacular; la comida, las cervezas, la atención, sin duda un excelente lugar para disfrutar de buena comida y con una excelente compañía o en solitario!",22-octubre-2018,5
g309293-d14883162,Loopers,5.0,"Latina, Internacional, Española, Fusión","West from Fresh Market, Barrio Escalante 25m Next to Sailor's Grave Tattoo, San José 10101 Costa Rica","9.935917,-84.0647","Excelente lugar para ir a vacilar y pasar un muy rato con los amigos tienen una gran variedad de cervezas tanto nacionales como internacionales, la atencion que se brinda a los clientes es de primera y la comida de igual manera es de un inigualable sabor y una magnífica presentación.",19-octubre-2018,5
g309293-d14883162,Loopers,5.0,"Latina, Internacional, Española, Fusión","West from Fresh Market, Barrio Escalante 25m Next to Sailor's Grave Tattoo, San José 10101 Costa Rica","9.935917,-84.0647","Es un lugar increíble y la comida es espectacular, la atención es de la mejor. Tienen 140 cervezas distintas! Y el cervecero del lugar sabe como recomendar justo la que ud necesita. La muchacha de la barra es super servicial y atenta, aparte de hacer cocteles geniales. Un lugar para ir una y mil veces, super recomendado.",18-octubre-2018,5
